2011,8,20,20,-0.00453237
2011,8,20,21,-0.00668327
2011,8,20,22,-0.00719465
2011,8,20,23,-0.0109601
2011,8,21,0,-0.00424879
2011,8,21,1,-0.0949671
2011,8,21,2,-9.08E-05
2011,8,21,3,-0.00117143
2011,8,21,4,-0.0113575
2011,8,21,5,-0.0239763
2011,8,21,6,0.0228567
2011,8,21,7,0.0992934
2011,8,21,8,0.0363308
2011,8,21,9,0.0355387
2011,8,21,10,0.132006
2011,8,21,11,0.0222699
2011,8,21,12,0.0583063
2011,8,21,13,0.0990801
2011,8,21,14,0.175459
2011,8,21,15,0.0260601
2011,8,21,16,-0.0611919
2011,8,21,17,0.333219
2011,8,21,18,0.404904
2011,8,21,19,0.0263861
2011,8,21,20,-0.00234274
2011,8,21,21,0.0138353
2011,8,21,22,-0.0535633
2011,8,21,23,-0.00542577
2011,8,22,0,-0.00117868
2011,8,22,1,-0.143212
2011,8,22,2,0.0297903
2011,8,22,3,0.0108906
2011,8,22,4,0.0112785
2011,8,22,5,0.00962828
2011,8,22,6,-0.116949
2011,8,22,7,0.017224
2011,8,22,8,0.385544
2011,8,22,9,0.140888
2011,8,22,10,0.0265573
2011,8,22,11,0.000964118
2011,8,22,12,0.0109514
2011,8,22,13,0.000810535
2011,8,22,14,0.00928555
2011,8,22,15,-0.0044326
2011,8,22,16,-0.0704279
2011,8,22,17,0.00489595
2011,8,22,18,0.102055
2011,8,22,19,0.0087505
2011,8,22,20,0.000798579
2011,8,22,21,0.00937581
2011,8,22,22,0.00044224
2011,8,22,23,0.00186819
2011,8,23,0,-0.0337844
2011,8,23,1,-0.0150825
2011,8,23,2,0.00118109
2011,8,23,3,0.00166808
2011,8,23,4,4.83E-05
2011,8,23,5,-0.0146737
2011,8,23,6,-0.0206929
2011,8,23,7,-0.0144255
2011,8,23,8,0.00572208
2011,8,23,9,NaN
2011,8,23,10,NaN
2011,8,23,11,-0.00355849
2011,8,23,12,-0.00239998
2011,8,23,13,0.000824707
2011,8,23,14,0.00325443
2011,8,23,15,0.000979917
2011,8,23,16,-0.0390171
2011,8,23,17,-0.105656
2011,8,23,18,-0.0109426
2011,8,23,19,0.00876194
2011,8,23,20,-0.022516
2011,8,23,21,-0.0110729
2011,8,23,22,0.0129582
2011,8,23,23,-0.269177
2011,8,24,0,-0.148515
2011,8,24,1,-0.581929
